Title,Named-entity,Frequency
Shawn Mendes,13 2014,1
Shawn Mendes,gaga vine,1
Shawn Mendes,article 20140301 news,1
Shawn Mendes,140309846 date march 3 2014,1
Shawn Mendes,daily,2
Shawn Mendes,chicago tribune,1
Shawn Mendes,21,6
Shawn Mendes,20140221,1
Shawn Mendes,app s,1
Shawn Mendes,february 21 2014,1
Shawn Mendes,austin,4
Shawn Mendes,label ep,1
Shawn Mendes,july,1
Shawn Mendes,2014 04,1
Shawn Mendes,7293633,1
Shawn Mendes,usa,2
Shawn Mendes,today date april 4 2014,1
Shawn Mendes,ep debut,1
Shawn Mendes,48 000,1
Shawn Mendes,ref cite magazine url https www billboard,7
Shawn Mendes,keith caulfield,2
Shawn Mendes,april 15 2015,1
Shawn Mendes,ref cite magazine,2
Shawn Mendes,article news legal management,1
Shawn Mendes,6106433,1
Shawn Mendes,september 5 2014,1
Shawn Mendes,fifth,4
Shawn Mendes,british,2
Shawn Mendes,november 6 2014,1
Shawn Mendes,mtv,11
Shawn Mendes,1990288,1
Shawn Mendes,april 14 2015,1
Shawn Mendes,106 000,1
Shawn Mendes,6538916,1
Shawn Mendes,april 22 2015,1
Shawn Mendes,august 31 2015,1
Shawn Mendes,august 2017,6
Shawn Mendes,half decade,1
Shawn Mendes,7589967,1
Shawn Mendes,august 2017 date,1
Shawn Mendes,6738614,1
Shawn Mendes,1 week,1
Shawn Mendes,ref popsong cite magazine url https www billboard,1
Shawn Mendes,8467895,1
Shawn Mendes,age 20,1
Shawn Mendes,november 15 2015,1
Shawn Mendes,gary ref,1
Shawn Mendes,contemporary chart ref,1
Shawn Mendes,8023330,2
Shawn Mendes,one,2
Shawn Mendes,ac chart s,2
Shawn Mendes,november 7 2017,2
Shawn Mendes,uk,4
Shawn Mendes,number 1,2
Shawn Mendes,13615,1
Shawn Mendes,taylor swift,1
Shawn Mendes,1989,3
Shawn Mendes,november 5 2018,1
Shawn Mendes,03,1
Shawn Mendes,taylor,7
Shawn Mendes,november 3 2014,1
Shawn Mendes,summer,8
Shawn Mendes,6760707,1
Shawn Mendes,november 11 2015,2
Shawn Mendes,3486048,1
Shawn Mendes,november 16 2015,2
Shawn Mendes,30,8
Shawn Mendes,4081618,1
Shawn Mendes,2017,18
Shawn Mendes,jpg thumb,2
Shawn Mendes,100 season,1
Shawn Mendes,2724779,1
Shawn Mendes,mtv news access,1
Shawn Mendes,18 2016 ref,1
Shawn Mendes,march 2016,1
Shawn Mendes,ref cite magazine url https,3
Shawn Mendes,20160128,1
Shawn Mendes,38,1
Shawn Mendes,north america,1
Shawn Mendes,europe minute,1
Shawn Mendes,ref abc,1
Shawn Mendes,abc news radio,2
Shawn Mendes,7438055,1
Shawn Mendes,date july,1
Shawn Mendes,september 23 2016,1
Shawn Mendes,200 145 000,1
Shawn Mendes,121 000,1
Shawn Mendes,ref debut cite magazine url https,1
Shawn Mendes,7526648,1
Shawn Mendes,august 18 2016,2
Shawn Mendes,20,4
Shawn Mendes,7625617,1
Shawn Mendes,friday date,1
Shawn Mendes,saturday,3
Shawn Mendes,night,4
Shawn Mendes,august 2017 ref,2
Shawn Mendes,april 2017,1
Shawn Mendes,los angeles,3
Shawn Mendes,london,1
Shawn Mendes,o2,1
Shawn Mendes,deborah title shawn,1
Shawn Mendes,article news 7865868,1
Shawn Mendes,charlie puth,2
Shawn Mendes,craig title shawn,1
Shawn Mendes,evening,1
Shawn Mendes,june 2017,2
Shawn Mendes,release single s holdin,1
Shawn Mendes,april 20 2017,1
Shawn Mendes,7767807,1
Shawn Mendes,date april 20 2017,1
Shawn Mendes,24,1
Shawn Mendes,despacito,2
Shawn Mendes,week 10,1
Shawn Mendes,10 472a753f71e5,1
Shawn Mendes,date july 17,1
Shawn Mendes,ref popsong chart ref,1
Shawn Mendes,august 15,1
Shawn Mendes,20 year old,3
Shawn Mendes,7942259,1
Shawn Mendes,november 2017,1
Shawn Mendes,50 year ago,1
Shawn Mendes,4532104,1
Shawn Mendes,30 30,1
Shawn Mendes,7980786 21,1
Shawn Mendes,2018 4,1
Shawn Mendes,march 22 2018,1
Shawn Mendes,205244,1
Shawn Mendes,japan,10
Shawn Mendes,march 23,1
Shawn Mendes,977032906802696197,1
Shawn Mendes,ref popsong youth shawn,1
Shawn Mendes,3,1
Shawn Mendes,khalid singer,1
Shawn Mendes,khalid ref,1
Shawn Mendes,106,1
Shawn Mendes,ref shawn,1
Shawn Mendes,25 2018,1
Shawn Mendes,8384050,1
Shawn Mendes,8459028,1
Shawn Mendes,queenbdayrah210418,1
Shawn Mendes,26886325387,1
Shawn Mendes,92nd,2
Shawn Mendes,elizabeth,2
Shawn Mendes,april 2018,1
Shawn Mendes,abby,1
Shawn Mendes,america,5
Shawn Mendes,april 21 2018,1
Shawn Mendes,tom jones,2
Shawn Mendes,11342015,1
Shawn Mendes,james corden,3
Shawn Mendes,june,1
Shawn Mendes,late single night week,1
Shawn Mendes,cbs,2
Shawn Mendes,1008442,1
Shawn Mendes,late late week,1
Shawn Mendes,20180605061141,1
Shawn Mendes,october 2018,12
Shawn Mendes,6diq5gwkhse archive,1
Shawn Mendes,20180606054806,1
Shawn Mendes,20180608062642,1
Shawn Mendes,michael,1
Shawn Mendes,fnl0ubcrali,1
Shawn Mendes,late night,1
Shawn Mendes,tonight,1
Shawn Mendes,jimmy,1
Shawn Mendes,october,1
Shawn Mendes,2021,7
Shawn Mendes,serie ref cite news url,1
Shawn Mendes,374553,1
Shawn Mendes,jimmy fallon,2
Shawn Mendes,august 27,1
Shawn Mendes,8472211,1
Shawn Mendes,september 22,1
Shawn Mendes,20211028 jhucsvylfhw,1
Shawn Mendes,september 28,1
Shawn Mendes,20211028,1
Shawn Mendes,russian german,1
Shawn Mendes,september 27,1
Shawn Mendes,8477169,1
Shawn Mendes,october 9 ref,1
Shawn Mendes,20181010165727,1
Shawn Mendes,21 21 2018,1
Shawn Mendes,second year,2
Shawn Mendes,billie eilish,1
Shawn Mendes,american tv,2
Shawn Mendes,october 24 tape month,1
Shawn Mendes,michael jackson s,1
Shawn Mendes,746292,1
Shawn Mendes,191125,1
Shawn Mendes,november,2
Shawn Mendes,2019 2019,1
Shawn Mendes,november 1,1
Shawn Mendes,new york city,1
Shawn Mendes,8482734,1
Shawn Mendes,victoria s,1
Shawn Mendes,halsey chainsmoker,1
Shawn Mendes,billboard bajgrowicz brooke,1
Shawn Mendes,november 2018,4
Shawn Mendes,december 21,1
Shawn Mendes,kaytranada leon bridge,1
Shawn Mendes,jessie reyez ref cite magazine,1
Shawn Mendes,8491239,1
Shawn Mendes,kaytranada magazine,1
Shawn Mendes,billboard bajgrowicz,1
Shawn Mendes,14 2019,4
Shawn Mendes,8511123,1
Shawn Mendes,sixth week,1
Shawn Mendes,lil na x s old,1
Shawn Mendes,100 sixth week,1
Shawn Mendes,gary magazine billboard magazine,1
Shawn Mendes,australia,3
Shawn Mendes,32758,1
Shawn Mendes,2019 fourth week 1,1
Shawn Mendes,fourth week 1,1
Shawn Mendes,aria chart ref,1
Shawn Mendes,july 19,1
Shawn Mendes,1473301023,1
Shawn Mendes,cuban,3
Shawn Mendes,5416141,1
Shawn Mendes,august 18 2019,1
Shawn Mendes,ref ref cite magazine url https www billboard,1
Shawn Mendes,8518516,1
Shawn Mendes,billboard,1
Shawn Mendes,august 18 2019 ref,1
Shawn Mendes,8528339,1
Shawn Mendes,100 date august,1
Shawn Mendes,july 27 2019,1
Shawn Mendes,1474313635,1
Shawn Mendes,02,1
Shawn Mendes,2020 september,1
Shawn Mendes,fourth,1
Shawn Mendes,december 4,1
Shawn Mendes,october 2,1
Shawn Mendes,1234788078,1
Shawn Mendes,intro song album,1
Shawn Mendes,1069222,1
Shawn Mendes,september 30 2020,1
Shawn Mendes,bell m dia,1
Shawn Mendes,october 13,1
Shawn Mendes,november 23,1
Shawn Mendes,1074946,1
Shawn Mendes,october 13 2020,1
Shawn Mendes,november 25,2
Shawn Mendes,september 6 2019,1
Shawn Mendes,netflix movie week,1
Shawn Mendes,9490406,1
Shawn Mendes,november 16 2020,1
Shawn Mendes,justin,5
Shawn Mendes,6330402002,1
Shawn Mendes,aversa website,1
Shawn Mendes,november 20 2020,1
Shawn Mendes,2020 2020,1
Shawn Mendes,november 23 2020,1
Shawn Mendes,4,1
Shawn Mendes,canada ref cite magazine url https,1
Shawn Mendes,14 2020,1
Shawn Mendes,6,1
Shawn Mendes,9492152,1
Shawn Mendes,december 2020,1
Shawn Mendes,s dms,1
Shawn Mendes,singh,1
Shawn Mendes,august 20,1
Shawn Mendes,9612341,1
Shawn Mendes,august 9 2021,1
Shawn Mendes,article news television,1
Shawn Mendes,august 31 2021,1
Shawn Mendes,september 23 2021,1
Shawn Mendes,united kingdom,1
Shawn Mendes,64,1
Shawn Mendes,14 2022,1
Shawn Mendes,2022,6
Shawn Mendes,9635098,1
Shawn Mendes,november 30 2021,2
Shawn Mendes,december 1,1
Shawn Mendes,1235003743,1
Shawn Mendes,glenn,1
Shawn Mendes,1235046266,1
Shawn Mendes,lipshutz jason magazine,1
Shawn Mendes,david jeffries,1
Shawn Mendes,november 11 2017,1
Shawn Mendes,john mayer,3
Shawn Mendes,sheeran,3
Shawn Mendes,taylor swift justin,1
Shawn Mendes,jennifer lynn,1
Shawn Mendes,september 2 2014,1
Shawn Mendes,27 2015,2
Shawn Mendes,web date april 17 2019,1
Shawn Mendes,22 2020,1
Shawn Mendes,ref ref,1
Shawn Mendes,zeppelin garth,1
Shawn Mendes,william pankey,1
Shawn Mendes,27,1
Shawn Mendes,ref express,2
Shawn Mendes,mayer s work,1
Shawn Mendes,169573,1
Shawn Mendes,second album date september 23 2016,1
Shawn Mendes,april 4 2018,1
Shawn Mendes,west daniel,1
Shawn Mendes,8257664,1
Shawn Mendes,john mayer s advice,1
Shawn Mendes,september 23,1
Shawn Mendes,ref joe coscarelli,1
Shawn Mendes,new york,1
Shawn Mendes,ref tnyt,1
Shawn Mendes,2016 09,1
Shawn Mendes,new york times,1
Shawn Mendes,october 18 2016,1
Shawn Mendes,ref interview clash magazine clash magazine mende state,1
Shawn Mendes,104,2
Shawn Mendes,2721538,1
Shawn Mendes,mtv news,1
Shawn Mendes,december 2018 date,1
Shawn Mendes,january 2016,1
Shawn Mendes,30074,1
Shawn Mendes,emporio,6
Shawn Mendes,milan,3
Shawn Mendes,italy,1
Shawn Mendes,1202693845,1
Shawn Mendes,italian,1
Shawn Mendes,7833946,1
Shawn Mendes,week,2
Shawn Mendes,november 2020,2
Shawn Mendes,august 2018,1
Shawn Mendes,november 2020 ref,1
Shawn Mendes,emporio armani s entire fall,1
Shawn Mendes,july 2018,1
Shawn Mendes,8465841,1
Shawn Mendes,date july 17 2018,1
Shawn Mendes,february 16 2019,1
Shawn Mendes,calvin klein s mycalvin campaign ref,1
Shawn Mendes,8498744,1
Shawn Mendes,61st,1
Shawn Mendes,1203130396,1
Shawn Mendes,february 2019 ref,1
Shawn Mendes,later month,1
Shawn Mendes,8500503,1
Shawn Mendes,billboard glenn rowley,1
Shawn Mendes,february 2019,1
Shawn Mendes,august 2019,2
Shawn Mendes,tim horton,3
Shawn Mendes,https toronto,1
Shawn Mendes,september,1
Shawn Mendes,tim horton 880065,1
Shawn Mendes,alex abel,1
Shawn Mendes,august 28 2014,1
Shawn Mendes,ben kassoy,1
Shawn Mendes,august 13 2015,1
Shawn Mendes,25 000,1
Shawn Mendes,school ghana ref cite news,1
Shawn Mendes,september 2017,1
Shawn Mendes,central mexico,1
Shawn Mendes,mexico city,1
Shawn Mendes,american red cross,1
Shawn Mendes,100 000,1
Shawn Mendes,tatiana title shawn,1
Shawn Mendes,7973742,1
Shawn Mendes,september 2018,1
Shawn Mendes,central park,1
Shawn Mendes,new york city ref,1
Shawn Mendes,nyc ncna913351,1
Shawn Mendes,janelle mon,1
Shawn Mendes,justin trudeau,1
Shawn Mendes,370734,1
Shawn Mendes,david bowie,2
Shawn Mendes,375923,1
Shawn Mendes,14 october 2018,4
Shawn Mendes,736296,1
Shawn Mendes,rollong stone,1
Shawn Mendes,freddie mercury,3
Shawn Mendes,12,1
Shawn Mendes,bene html,1
Shawn Mendes,abc radio ref,1
Shawn Mendes,jim beach express,1
Shawn Mendes,freddie mercury archive url https,1
Shawn Mendes,20181014204200,1
Shawn Mendes,october 20 2018,1
Shawn Mendes,khalid nf,1
Shawn Mendes,hollywood,2
Shawn Mendes,8480938,1
Shawn Mendes,charlie puth meghan,1
Shawn Mendes,october 21 2018,1
Shawn Mendes,https www thedailystar net star youth news,1
Shawn Mendes,2082505,1
Shawn Mendes,star language en ref ref,1
Shawn Mendes,5827681,1
Shawn Mendes,august 28 2019,1
Shawn Mendes,january 2020,1
Shawn Mendes,australia s red cross,1
Shawn Mendes,south australia,1
Shawn Mendes,bbylcod li bbkhqr3,1
Shawn Mendes,ocid,1
Shawn Mendes,wispr,1
Shawn Mendes,01 09 ref,1
Shawn Mendes,175,1
Shawn Mendes,19,9
Shawn Mendes,03 25 shawn,1
Shawn Mendes,175000,1
Shawn Mendes,175 000 toronto,1
Shawn Mendes,march 2020,1
Shawn Mendes,1203548417,1
Shawn Mendes,april 2020,1
Shawn Mendes,india,6
Shawn Mendes,19 second,1
Shawn Mendes,7299376,1
Shawn Mendes,05 04,1
Shawn Mendes,indian,1
Shawn Mendes,3163672,1
Shawn Mendes,april 4 2020,1
Shawn Mendes,miami,3
Shawn Mendes,147451,1
Shawn Mendes,31 2020 ref,1
Shawn Mendes,april 22 2021,1
Shawn Mendes,nasa,3
Shawn Mendes,65,1
Shawn Mendes,earth day,2
Shawn Mendes,katherine brown,1
Shawn Mendes,april 16 2021,1
Shawn Mendes,nasa ref ref,1
Shawn Mendes,20211028 kg5uxkk,1
Shawn Mendes,124,1
Shawn Mendes,1384948029032210435,1
Shawn Mendes,tomorrow,1
Shawn Mendes,11 edt,1
Shawn Mendes,june 2021,1
Shawn Mendes,congress,3
Shawn Mendes,united states,1
Shawn Mendes,dave title ariana,1
Shawn Mendes,halsey taylor swift ed,2
Shawn Mendes,22,2
Shawn Mendes,50 000,1
Shawn Mendes,15 000,1
Shawn Mendes,ian shawn,1
Shawn Mendes,118042100102 1,1
Shawn Mendes,april 22 2018,1
Shawn Mendes,john paul title,1
Shawn Mendes,ref ref cite magazine,1
Shawn Mendes,756847,1
Shawn Mendes,americans,1
Shawn Mendes,july 2019,1
Shawn Mendes,october 10 2019,1
Shawn Mendes,november 2021,1
Shawn Mendes,2 year,1
Shawn Mendes,award s mtv,1
Shawn Mendes,0,1
Shawn Mendes,1234802060,1
Shawn Mendes,2020 11,1
Shawn Mendes,1234929571,1
Shawn Mendes,14 season,1
Shawn Mendes,zac brown,1
Shawn Mendes,adam sandler shawn,1
Shawn Mendes,2014 2015,1
Shawn Mendes,austin mahone north,1
Shawn Mendes,2014 1989,1
Shawn Mendes,taylor swift north,1
Shawn Mendes,america 2015,1
Shawn Mendes,6658398,1
Shawn Mendes,juno award,2
Shawn Mendes,mtv europe,6
Shawn Mendes,mtv video,1
Shawn Mendes,21st century,2
Shawn Mendes,english,1
Shawn Mendes,album year,1
Shawn Mendes,single year,1
