Title,Named-entity,Frequency
Serena Williams,96,1
Serena Williams,january 15 1998,1
Serena Williams,1998 01,6
Serena Williams,davenport html,1
Serena Williams,3 davenport,1
Serena Williams,january 16 1998,1
Serena Williams,january 18 1998,1
Serena Williams,ager html,1
Serena Williams,sixth,14
Serena Williams,irina,1
Serena Williams,rlea round ref irina cite news,1
Serena Williams,january 21 1998,1
Serena Williams,ref irina ref,1
Serena Williams,april 20 2017 date april 22 2009,1
Serena Williams,20170129022820,1
Serena Williams,ref reach,1
Serena Williams,year,17
Serena Williams,ref looney,2
Serena Williams,martina hingis lipton international,1
Serena Williams,march 25,1
Serena Williams,147,1
Serena Williams,italian,8
Serena Williams,rome,2
Serena Williams,douglas s looney title,1
Serena Williams,christian,1
Serena Williams,22,3
Serena Williams,052298,1
Serena Williams,14 2019,5
Serena Williams,date april 2017,1
Serena Williams,fourth,35
Serena Williams,nchez vicario ref cite news,1
Serena Williams,june 1 1998,1
Serena Williams,1998 06,2
Serena Williams,rlea ref cite news,1
Serena Williams,year later,2
Serena Williams,september 5 1998,1
Serena Williams,1998 09,1
Serena Williams,05,2
Serena Williams,williams henman,2
Serena Williams,june 30 1998,1
Serena Williams,max mirnyi,4
Serena Williams,year williams,2
Serena Williams,20,6
Serena Williams,date july 2019,33
Serena Williams,16 year old,1
Serena Williams,ref https,1
Serena Williams,20130413074213,1
Serena Williams,andy roddick,2
Serena Williams,26 23039,2
Serena Williams,16 year,2
Serena Williams,january 22 2009,1
Serena Williams,203rd atp,1
Serena Williams,200,1
Serena Williams,6 1,4
Serena Williams,6 2,3
Serena Williams,ref steve wilstein,1
Serena Williams,january 27,1
Serena Williams,april 29 2017,2
Serena Williams,500,2
Serena Williams,350,1
Serena Williams,november 12 2010,1
Serena Williams,20 2011,1
Serena Williams,20090428044804,1
Serena Williams,month later,1
Serena Williams,de france,1
Serena Williams,paris,4
Serena Williams,week,9
Serena Williams,apart williams,2
Serena Williams,03 01,1
Serena Williams,march year,1
Serena Williams,miami,43
Serena Williams,9,2
Serena Williams,2s4g1,1
Serena Williams,august 1 2017,3
Serena Williams,8 1999,1
Serena Williams,german,7
Serena Williams,42257,1
Serena Williams,los angeles,17
Serena Williams,wimbledon wimbledon,2
Serena Williams,jpmorgan chase,2
Serena Williams,julie halard decugi,1
Serena Williams,kim clijster conchita mart,1
Serena Williams,monica sele,2
Serena Williams,1 hingis,1
Serena Williams,second african american,1
Serena Williams,althea,2
Serena Williams,1958,2
Serena Williams,russia,2
Serena Williams,end year,2
Serena Williams,pa252,1
Serena Williams,9781787430631,1
Serena Williams,karin,1
Serena Williams,december 13 2017,1
Serena Williams,indian,28
Serena Williams,miss 2000,1
Serena Williams,september end year,1
Serena Williams,toyota,2
Serena Williams,japan,2
Serena Williams,6,28
Serena Williams,martina hingis,6
Serena Williams,melbourne williams,1
Serena Williams,kim,3
Serena Williams,fourteen year,1
Serena Williams,149332,1
Serena Williams,wells,1
Serena Williams,martin date march,1
Serena Williams,20150204050557,1
Serena Williams,february 4 2015,3
Serena Williams,jennifer capriati,7
Serena Williams,north american,1
Serena Williams,season,3
Serena Williams,east west bank,2
Serena Williams,era 2001 season end,1
Serena Williams,william win,4
Serena Williams,date july 2019 2002,2
Serena Williams,early 2002,1
Serena Williams,australia,7
Serena Williams,kuerten,2
Serena Williams,14 2002,1
Serena Williams,ref file,1
Serena Williams,arizona,1
Serena Williams,2 jennifer,1
Serena Williams,3,22
Serena Williams,william,12
Serena Williams,april 23 2009,3
Serena Williams,20 2002,1
Serena Williams,preston ref raise,1
Serena Williams,half year,1
Serena Williams,african american,2
Serena Williams,chanda rubin,1
Serena Williams,21,5
Serena Williams,crown,1
Serena Williams,tokyo,1
Serena Williams,anastasia,1
Serena Williams,year end,5
Serena Williams,18,7
Serena Williams,rank,1
Serena Williams,august 2015,2
Serena Williams,article 1536384,1
Serena Williams,ref slam title surface,1
Serena Williams,1984,1
Serena Williams,1995 1996,1
Serena Williams,margaret court,5
Serena Williams,billie jean,1
Serena Williams,chris,5
Serena Williams,evert martina,1
Serena Williams,navratilova,1
Serena Williams,dub serena slam press ref cite news,1
Serena Williams,bbc,29
Serena Williams,2003 2693425,1
Serena Williams,bbc sport,21
Serena Williams,ref ref cite news url,3
Serena Williams,5055,2
Serena Williams,20110716210454,1
Serena Williams,2003 2690067,1
Serena Williams,spring 2003,1
Serena Williams,gaz de france,1
Serena Williams,year 21,1
Serena Williams,mark williams,2
Serena Williams,s sportsmanship,1
Serena Williams,williams s error ref,1
Serena Williams,uk,17
Serena Williams,2003 2967190,1
Serena Williams,couple week later 2003,1
Serena Williams,wimbledon title,1
Serena Williams,wimbledon williams,5
Serena Williams,tendon knee,1
Serena Williams,2003 08,2
Serena Williams,u s,11
Serena Williams,today date august 2 2003,1
Serena Williams,20140910034041,1
Serena Williams,10 2014 ref,1
Serena Williams,2004,17
Serena Williams,2006,7
Serena Williams,l3 2006,1
Serena Williams,season month,1
Serena Williams,3563759,1
Serena Williams,tom date,1
Serena Williams,bbc sport ref williams,3
Serena Williams,november 2004,1
Serena Williams,william seed,1
Serena Williams,2001 week later,1
Serena Williams,2004 wimbledon,4
Serena Williams,13th,3
Serena Williams,maria sharapova,20
Serena Williams,10 time 1999,1
Serena Williams,jpmorgan,1
Serena Williams,chase,1
Serena Williams,11,4
Serena Williams,cnn,9
Serena Williams,2004 09,4
Serena Williams,september 7 2004,1
Serena Williams,20090608075909,1
Serena Williams,china,9
Serena Williams,williams s successful,1
Serena Williams,dementieva anastasia,1
Serena Williams,sharapova final suffer abdominal injury ref cite news agency,1
Serena Williams,msnbc,5
Serena Williams,20121127000326,1
Serena Williams,6474040 archive,1
Serena Williams,nbc sports,3
Serena Williams,season 2001,1
Serena Williams,4204449,1
Serena Williams,30 2017 date january,2
Serena Williams,8 6,1
Serena Williams,seventh,5
Serena Williams,12,10
Serena Williams,4214545,1
Serena Williams,aussie title,1
Serena Williams,4217997,1
Serena Williams,d italia francesca,1
Serena Williams,2005,13
Serena Williams,02,4
Serena Williams,27 2011,4
Serena Williams,20130905095603,1
Serena Williams,85,1
Serena Williams,127,1
Serena Williams,beijing,2
Serena Williams,daniela hantuchov round ref,1
Serena Williams,4631036,1
Serena Williams,bbc sport ref,7
Serena Williams,4818448,1
Serena Williams,pro tennis month 2006 season,1
Serena Williams,175,1
Serena Williams,176,1
Serena Williams,cincinnati,15
Serena Williams,198,1
Serena Williams,199,1
Serena Williams,139,2
Serena Williams,myskina,1
Serena Williams,5175132,1
Serena Williams,date july 19 2006,1
Serena Williams,bbc sport ref ref cite news,1
Serena Williams,5201908,1
Serena Williams,zvonareva ref,1
Serena Williams,5207094,1
Serena Williams,july 23 2006,1
Serena Williams,102,2
Serena Williams,79th,1
Serena Williams,4801379,1
Serena Williams,5314730,1
Serena Williams,2006 end year,1
Serena Williams,95 low year end,1
Serena Williams,1987,1
Serena Williams,article1292868,1
Serena Williams,20080821180813,1
Serena Williams,moorilla hobart international hobart,1
Serena Williams,81,1
Serena Williams,january 14 2008,1
Serena Williams,20091026224342,1
Serena Williams,110906,1
Serena Williams,205 206,1
Serena Williams,mara santangelo,1
Serena Williams,anne kremer,1
Serena Williams,206,1
Serena Williams,williams s foot,1
Serena Williams,william final,1
Serena Williams,208,1
Serena Williams,209,2
Serena Williams,austin,1
Serena Williams,sharapova,4
Serena Williams,williams williams,1
Serena Williams,24 month,1
Serena Williams,27iht,1
Serena Williams,0127tenni,1
Serena Williams,4368100,1
Serena Williams,html,3
Serena Williams,neil,3
Serena Williams,eighth,5
Serena Williams,14th,2
Serena Williams,william dedicate title,1
Serena Williams,6299369,1
Serena Williams,superb williams,1
Serena Williams,20070913202752,1
Serena Williams,august 19 2008,4
Serena Williams,6304837,1
Serena Williams,sony,1
Serena Williams,ref http news bbc,1
Serena Williams,6514957,2
Serena Williams,20071009030840,1
Serena Williams,124,3
Serena Williams,20140610181217,1
Serena Williams,20140610181215,1
Serena Williams,hantuchov wimbledon williams,1
Serena Williams,5 5,1
Serena Williams,nearly hour,1
Serena Williams,ref http news,2
Serena Williams,6262654,1
Serena Williams,20070716094757,1
Serena Williams,6262654 stm date july,1
Serena Williams,ref cite news cheese,1
Serena Williams,6270864,1
Serena Williams,july 4,1
Serena Williams,ref cite news url https,2
Serena Williams,williams robbin liz,1
Serena Williams,september 5 2007,1
Serena Williams,dementieva williams,1
Serena Williams,anna chakvetadze knee injury,1
Serena Williams,november 7 2007,1
Serena Williams,washington post access,2
Serena Williams,april 25 2017,3
Serena Williams,ref ref cite news url https,2
Serena Williams,idusl0857371820071108,1
Serena Williams,2008,22
Serena Williams,u s team,1
Serena Williams,cup mardy,1
Serena Williams,20080106100258,1
Serena Williams,6 2008,1
Serena Williams,august 19 2008 ref,1
Serena Williams,jelena jankovi ref activity,1
Serena Williams,230234,2
Serena Williams,div williams,5
Serena Williams,17,2
Serena Williams,dinara safina,2
Serena Williams,qatar,1
Serena Williams,berlin,1
Serena Williams,william winner,1
Serena Williams,wimbledon wimbledon williams,1
Serena Williams,stanford,3
Serena Williams,aleksandra wozniak injury force,1
Serena Williams,beijing williams,1
Serena Williams,medina,1
Serena Williams,virginia ruano,1
Serena Williams,thomas lin title,1
Serena Williams,2009 2009,1
Serena Williams,tenth,2
Serena Williams,59 minute,1
Serena Williams,date july 2019 2009,1
Serena Williams,kamakshi title serena s protest,1
Serena Williams,tandon kamakshi,1
Serena Williams,4161689,1
Serena Williams,barcelona internazionali,1
Serena Williams,italia,1
Serena Williams,madrid,10
Serena Williams,kuznetsova,1
Serena Williams,wimbledon title 11th,1
Serena Williams,8134542,1
Serena Williams,kim clijster,1
Serena Williams,william point,1
Serena Williams,year tenth,1
Serena Williams,year end 2009,1
Serena Williams,november 1 2009,1
Serena Williams,30 2017,1
Serena Williams,16 tournament year,1
Serena Williams,6 545 586,1
Serena Williams,athlete year,1
Serena Williams,ap s female,1
Serena Williams,19661,1
Serena Williams,ref williams international tennis federation,1
Serena Williams,december 23 2009,1
Serena Williams,1912973,2
Serena Williams,20130904024154,1
Serena Williams,international sydney sydney lose final elena,1
Serena Williams,twelfth,1
Serena Williams,d italia,2
Serena Williams,nadia petrova round,1
Serena Williams,russian,1
Serena Williams,july 3 2010,1
Serena Williams,23255,1
Serena Williams,date july 3 2010,2
Serena Williams,zvonareva win,2
Serena Williams,wimbledon page title,1
Serena Williams,wimbledon wilson stephen agency,1
Serena Williams,washington times,1
Serena Williams,martina navratilova,4
Serena Williams,july 7,1
Serena Williams,rest year,1
Serena Williams,2011,18
Serena Williams,ref ref cite news,3
Serena Williams,michele title,1
Serena Williams,2011 2012,3
Serena Williams,2012 2013,2
Serena Williams,march 2011,1
Serena Williams,13057197,1
Serena Williams,bbc sport ref appearance,1
Serena Williams,year 2011,1
Serena Williams,aegon international eastbourne ref cite news url https,1
Serena Williams,wimbledon html,1
Serena Williams,6 2011,1
Serena Williams,last hour,2
Serena Williams,ref cite news url http edition cnn,1
Serena Williams,06 15,1
Serena Williams,2011 wimbledon,1
Serena Williams,169,1
Serena Williams,williams s match,1
Serena Williams,2011 end year,1
Serena Williams,2012 season 2012,1
Serena Williams,brisbane international brisbane international match bojana jovanovski,1
Serena Williams,withdraw brisbane international title serena,1
Serena Williams,withdraw brisbane international work brisbane international,1
Serena Williams,li na tennis li,1
Serena Williams,william suffer,1
Serena Williams,virginie,1
Serena Williams,33 1 record,1
Serena Williams,20117316,1
Serena Williams,2012 wimbledon,2
Serena Williams,wimbledon single title fourteenth grand slam title ref cite news,1
Serena Williams,radwanska,3
Serena Williams,14738318,1
Serena Williams,fifth wimbledon title,1
Serena Williams,india,4
Serena Williams,wimbledon 2012,1
Serena Williams,date july 7 2012,1
Serena Williams,158997,1
Serena Williams,america,2
Serena Williams,2012 07,2
Serena Williams,56240708,1
Serena Williams,20 2012,1
Serena Williams,usa today ref ref,1
Serena Williams,2012 08,2
Serena Williams,20120917023255,1
Serena Williams,william fail,1
Serena Williams,new york city,1
Serena Williams,fourth 2012,1
Serena Williams,15th,2
Serena Williams,10 2012,1
Serena Williams,20540525,1
Serena Williams,november 29 2012,1
Serena Williams,name international tennis federation world champion ref,1
Serena Williams,17572209,2
Serena Williams,bondy williams,1
Serena Williams,kin wimby,1
Serena Williams,cbs,2
Serena Williams,olympic williams,1
Serena Williams,petra,4
Serena Williams,doha williams,1
Serena Williams,3077758,1
Serena Williams,article 3126967 title serena conquer sharapova miami title serena conquer sharapova miami access date april 25 2017 date march,1
Serena Williams,article 3136277,1
Serena Williams,49th,2
Serena Williams,charleston,1
Serena Williams,april 6 2013,1
Serena Williams,fiftieth,1
Serena Williams,svetlana kuznetsova,2
Serena Williams,article 9352085 2013,1
Serena Williams,june 7 2013,1
Serena Williams,garro,1
Serena Williams,sixteenth,1
Serena Williams,swedish,3
Serena Williams,53rd,1
Serena Williams,article 3323512,1
Serena Williams,date july,1
Serena Williams,9665931630,1
Serena Williams,300px,1
Serena Williams,3rd rogers cup title toronto,1
Serena Williams,08 11,1
Serena Williams,august 11 2013 date,1
Serena Williams,steve keating,1
Serena Williams,231248255,2
Serena Williams,williams cincinnati,1
Serena Williams,august 18 2013,1
Serena Williams,september 9 2013,3
Serena Williams,20130823010432,1
Serena Williams,august 23 2013,1
Serena Williams,17th,1
Serena Williams,kevin title,1
Serena Williams,14 year,12
Serena Williams,09 serena,1
Serena Williams,50 nbsp million,1
Serena Williams,jelena jankovi,1
Serena Williams,10th,5
Serena Williams,jelena jankovic,1
Serena Williams,october 6 2013,2
Serena Williams,24420636,1
Serena Williams,ref ref https sport,1
Serena Williams,143744440,1
Serena Williams,20160305220750,1
Serena Williams,11th,2
Serena Williams,2013 8th,1
Serena Williams,martina,1
Serena Williams,october 27,2
Serena Williams,24694991,1
Serena Williams,li na win,1
Serena Williams,20140419185211,1
Serena Williams,24694991 date april 19 2014,1
Serena Williams,april 19 2014,1
Serena Williams,4th,2
Serena Williams,10 nbsp million,1
Serena Williams,12 385 572,1
Serena Williams,li,2
Serena Williams,istanbul,2
Serena Williams,li istanbul,1
Serena Williams,turkey,1
Serena Williams,april 24 2017,1
Serena Williams,s crown,1
Serena Williams,163361,2
Serena Williams,20160429215902,1
Serena Williams,april 29 2016,1
Serena Williams,espy,5
Serena Williams,3282995,1
Serena Williams,cap year,1
Serena Williams,2002 2009,1
Serena Williams,chris evert babe,1
Serena Williams,1931,1
Serena Williams,3rd,4
Serena Williams,18803,2
Serena Williams,20131228220845,1
Serena Williams,2014 2015,2
Serena Williams,10550797,2
Serena Williams,20220110,6
Serena Williams,10 2022,4
Serena Williams,dubai williams,1
Serena Williams,20200611135911,1
Serena Williams,li na final miami,1
Serena Williams,jana epelov,1
Serena Williams,season 2014,1
Serena Williams,28 2014,1
Serena Williams,20150503160856,1
Serena Williams,article 11168116,1
Serena Williams,williams wimbledon exit,1
Serena Williams,18th slam date september 7 2014,1
Serena Williams,usopen14,1
Serena Williams,11484243 2014,1
Serena Williams,kevin,3
Serena Williams,september 8 2014,1
Serena Williams,2014 sixth,1
Serena Williams,evert navratilova,2
Serena Williams,4 000 000,1
Serena Williams,payday,1
Serena Williams,wuhan,2
Serena Williams,year 2014,1
Serena Williams,singapore,2
Serena Williams,simona halep ref cite news url https news,1
Serena Williams,halep,3
Serena Williams,092843864,2
Serena Williams,october 22 2014,1
Serena Williams,20160305025929,1
Serena Williams,ref cite news title,1
Serena Williams,simona halep,5
Serena Williams,ben rotherberg,1
Serena Williams,2015 season,3
Serena Williams,cup united states,1
Serena Williams,2015 hopman,1
Serena Williams,cup hopman,2
Serena Williams,poland,2
Serena Williams,388281,1
Serena Williams,6th,2
Serena Williams,2015 02 01,1
Serena Williams,katy murrell,1
Serena Williams,january 31 2015,1
Serena Williams,article 12257852,1
Serena Williams,26 2015,2
Serena Williams,19th,2
Serena Williams,february 22 2015,1
Serena Williams,ref ref,9
Serena Williams,maria sharapova archive,1
Serena Williams,20200611143816,1
Serena Williams,06 11,1
Serena Williams,william surpass,1
Serena Williams,30 year,1
Serena Williams,margaret court martina,1
Serena Williams,30 following weekend,1
Serena Williams,face argentina world group,1
Serena Williams,mar irigoyen,1
Serena Williams,usa 4 1,1
Serena Williams,u s fed,1
Serena Williams,reuters,2
Serena Williams,2015 02,2
Serena Williams,boycott html,1
Serena Williams,13 2015,1
Serena Williams,chris chase,3
Serena Williams,today date february 4 2015,1
Serena Williams,usa today,2
Serena Williams,14 2015,5
Serena Williams,simona,6
Serena Williams,700,4
Serena Williams,700th,2
Serena Williams,april 2 2015,1
Serena Williams,april 4 2015,2
Serena Williams,roger federer rafael,1
Serena Williams,12597799,1
Serena Williams,16 2013,1
Serena Williams,halep miami,2
Serena Williams,article 4610499,1
Serena Williams,april 1 2015,1
Serena Williams,carla su rez navarro ref,1
Serena Williams,8,5
Serena Williams,4614412,1
Serena Williams,april 5 2015 date april 4 2015,1
Serena Williams,ref ref cite news title,4
Serena Williams,2015 04,2
Serena Williams,april 5 2015,2
Serena Williams,italy,4
Serena Williams,alison riske,1
Serena Williams,sara errani,1
Serena Williams,flavia pennetta,1
Serena Williams,fed cup ref,1
Serena Williams,web title italy,1
Serena Williams,3 2,1
Serena Williams,12721344,1
Serena Williams,april 22 2015 date april 19 2015,1
Serena Williams,week april 20,1
Serena Williams,114th,1
Serena Williams,186 week,1
Serena Williams,156,2
Serena Williams,november 2015,1
Serena Williams,12845988,1
Serena Williams,williams maria sharapova,2
Serena Williams,9 2015,3
Serena Williams,8 2015,1
Serena Williams,season end,1
Serena Williams,50,7
Serena Williams,article 4701085 title,1
Serena Williams,elbow injury year 2015,1
Serena Williams,32741356,1
Serena Williams,17 2015,2
Serena Williams,article 4755478 title,1
Serena Williams,june 1 2015,1
Serena Williams,40th,1
Serena Williams,quarter,4
Serena Williams,581476,1
Serena Williams,2 2015,1
Serena Williams,bacsinszky french,1
Serena Williams,28473645,1
Serena Williams,june 4 2015,1
Serena Williams,czech,3
Serena Williams,20th,7
Serena Williams,6 2015,6
Serena Williams,2015 06,2
Serena Williams,13023322,1
Serena Williams,article 4773153,1
Serena Williams,6th wimbledon 21st,1
Serena Williams,tom perrotta,1
Serena Williams,1436626560,1
Serena Williams,wall street journal,1
Serena Williams,watson,1
Serena Williams,4844167,1
Serena Williams,21 year old,1
Serena Williams,william old,1
Serena Williams,wimbledon serena slam 2,2
Serena Williams,4856959,1
Serena Williams,era record seven 1995 1999,1
Serena Williams,s pete sampras,1
Serena Williams,pete sampras s,1
Serena Williams,era record 1995 2000,1
Serena Williams,5293619,1
Serena Williams,july 13,1
Serena Williams,article 4863665,1
Serena Williams,16 2015 date july,1
Serena Williams,7th,3
Serena Williams,august 18 2015 date july,1
Serena Williams,william swedish,1
Serena Williams,20150716,1
Serena Williams,bank west,1
Serena Williams,west,1
Serena Williams,august 3 2015,1
Serena Williams,18 year,1
Serena Williams,swiss,1
Serena Williams,13446751,1
Serena Williams,belinda bencic,1
Serena Williams,16 2015 date august,1
Serena Williams,toronto,2
Serena Williams,2015 08,2
Serena Williams,69th,1
Serena Williams,13495801,1
Serena Williams,halep win,2
Serena Williams,article 4953555,1
Serena Williams,roberta vinci,4
Serena Williams,williams s grand slam,2
Serena Williams,2015 09,2
Serena Williams,september 25 2015,4
Serena Williams,williams u s open,1
Serena Williams,2015 09 11,1
Serena Williams,5884,1
Serena Williams,jacob feldman,1
Serena Williams,washington post access date,2
Serena Williams,roberta vinci s,1
Serena Williams,kevin mitchell,1
Serena Williams,september 11 2015,3
Serena Williams,sep 11,1
Serena Williams,today date september,1
Serena Williams,pbs newshour access date,1
Serena Williams,world 1,1
Serena Williams,article 4995291,1
Serena Williams,september 25 2015 ref,1
Serena Williams,article 2574337,1
Serena Williams,october 13 2015,2
Serena Williams,october 13 2015 ref,1
Serena Williams,chris evert list,1
Serena Williams,109739,1
Serena Williams,5194460,1
Serena Williams,december 9 2015,1
Serena Williams,sispoty2015,1
Serena Williams,1983,1
Serena Williams,2015 12,1
Serena Williams,27 2015,1
Serena Williams,5226383,1
Serena Williams,22 2015,2
Serena Williams,july 2016,2
Serena Williams,2016 hopman,1
Serena Williams,cup knee,1
Serena Williams,2016 jan,2
Serena Williams,14 2016,1
Serena Williams,slam title ref,1
Serena Williams,january 30 2016,1
Serena Williams,2016 01,1
Serena Williams,4331,5
Serena Williams,20 28339693721,1
Serena Williams,22nd,1
Serena Williams,february 15,1
Serena Williams,157th,1
Serena Williams,navratilova s mark,1
Serena Williams,2004 williams,1
Serena Williams,anna lena friedsam,1
Serena Williams,70th,1
Serena Williams,s wimbledon,1
Serena Williams,early year,3
Serena Williams,year 71st,1
Serena Williams,william face,1
Serena Williams,later day,1
Serena Williams,july 24,1
Serena Williams,12040 10511583,1
Serena Williams,cup montreal,1
Serena Williams,2016 summer,2
Serena Williams,rio de janeiro,1
Serena Williams,37006469,1
Serena Williams,ukraine s elina svitolina round,1
Serena Williams,alan levinsohn,1
Serena Williams,20160811131031,1
Serena Williams,early summer,1
